ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000027493	APMAP	adipocyte plasma membrane associated protein 	Source:HGNC Symbol;Acc:HGNC:13238	-0.575688434	6.713700906	10.750493	0.001042515	0.023635343
ENSOCUG00000025997	HAUS8	HAUS augmin like complex subunit 8 	Source:HGNC Symbol;Acc:HGNC:30532	-0.979571842	1.235984817	10.74662784	0.001044695	0.023662093
ENSOCUG00000004487	DRP2	dystrophin related protein 2 	Source:HGNC Symbol;Acc:HGNC:3032	-4.320893061	-2.806977701	10.74346565	0.001046482	0.0236799
ENSOCUG00000015813	NMUR1	neuromedin U receptor 1 	Source:HGNC Symbol;Acc:HGNC:4518	5.611103004	-1.873495277	10.73024842	0.001053983	0.02382686
ENSOCUG00000004336	FAR1	fatty acyl-CoA reductase 1 	Source:HGNC Symbol;Acc:HGNC:26222	-0.830391893	1.246398904	10.7190053	0.001060407	0.023949203
ENSOCUG00000012972		alpha-crystallin B chain  	Source:RefSeq peptide;Acc:NP_001075876	1.068475555	1.545745518	10.70161375	0.001070421	0.024152336
ENSOCUG00000023803	CENPL	centromere protein L 	Source:HGNC Symbol;Acc:HGNC:17879	-1.517661429	-0.737933212	10.6904524	0.001076899	0.024275348
ENSOCUG00000023105				1.082494541	2.0033705	10.68551076	0.001079779	0.02431712
ENSOCUG00000016548	ROR2	receptor tyrosine kinase like orphan receptor 2 	Source:HGNC Symbol;Acc:HGNC:10257	0.858021399	2.36103116	10.67809578	0.001084116	0.02437076
ENSOCUG00000014198	CAT	catalase 	Source:HGNC Symbol;Acc:HGNC:1516	0.556875243	10.15469252	10.67791786	0.00108422	0.02437076
ENSOCUG00000008024	SMOX	spermine oxidase 	Source:HGNC Symbol;Acc:HGNC:15862	-0.671273859	3.628774847	10.67244231	0.001087434	0.024415228
ENSOCUG00000006649	PPP6R1	protein phosphatase 6 regulatory subunit 1 	Source:HGNC Symbol;Acc:HGNC:29195	0.415119402	6.307725218	10.67103573	0.001088262	0.024415228
ENSOCUG00000003168	ZFP36L1	ZFP36 ring finger protein like 1 	Source:HGNC Symbol;Acc:HGNC:1107	0.560233605	7.93832791	10.64231809	0.00110529	0.024773788
ENSOCUG00000011192	C2orf42	chromosome 2 open reading frame 42 	Source:HGNC Symbol;Acc:HGNC:26056	0.828958529	3.665713683	10.63779884	0.001107995	0.02480518
ENSOCUG00000029249				-0.76244602	5.62045566	10.6362454	0.001108926	0.02480518
ENSOCUG00000012042	COCH	cochlin 	Source:HGNC Symbol;Acc:HGNC:2180	-2.864654259	-2.173528041	10.63401709	0.001110263	0.02480518
ENSOCUG00000001139				-1.674923371	-2.023844399	10.63298426	0.001110883	0.02480518
ENSOCUG00000025470	XBP1	X-box binding protein 1 	Source:HGNC Symbol;Acc:HGNC:12801	-1.190867584	6.924950448	10.617398	0.001120286	0.024991559
ENSOCUG00000005171	AK1	adenylate kinase 1 	Source:HGNC Symbol;Acc:HGNC:361	-1.221298846	0.604151987	10.60910356	0.001125322	0.025080277
ENSOCUG00000007742	CD22	CD22 molecule 	Source:HGNC Symbol;Acc:HGNC:1643	1.243088057	-0.65334342	10.58986219	0.001137095	0.025318806
ENSOCUG00000008403	USP11	ubiquitin specific peptidase 11 	Source:HGNC Symbol;Acc:HGNC:12609	0.52351531	3.790578911	10.58488279	0.001140161	0.025346141
ENSOCUG00000028989	CREB3	cAMP responsive element binding protein 3 	Source:HGNC Symbol;Acc:HGNC:2347	0.461916347	5.308977391	10.58439209	0.001140464	0.025346141
ENSOCUG00000026068	LDLRAD3	low density lipoprotein receptor class A domain containing 3 	Source:HGNC Symbol;Acc:HGNC:27046	-1.099528613	3.133680656	10.58192789	0.001141985	0.02535614
ENSOCUG00000024438				2.62410342	0.026322241	10.56942989	0.001149732	0.025504219
ENSOCUG00000011714	CLPTM1	"CLPTM1, transmembrane protein "	Source:HGNC Symbol;Acc:HGNC:2087	0.409629459	6.795349857	10.55620659	0.001157986	0.025663268
ENSOCUG00000002715	ILVBL	ilvB acetolactate synthase like 	Source:HGNC Symbol;Acc:HGNC:6041	1.072044353	5.952940058	10.55082142	0.001161365	0.025714069
ENSOCUG00000016620	ZNF428	zinc finger protein 428 	Source:HGNC Symbol;Acc:HGNC:20804	-0.836206	1.979008048	10.54760572	0.001163387	0.02573323
ENSOCUG00000017682	CENPS	centromere protein S 	Source:HGNC Symbol;Acc:HGNC:23163	-0.874326531	2.424226368	10.54598986	0.001164404	0.02573323
ENSOCUG00000001415	SOAT2	sterol O-acyltransferase 2 	Source:HGNC Symbol;Acc:HGNC:11178	0.931511688	4.969018999	10.54261411	0.001166533	0.025756224
ENSOCUG00000001230	XDH	xanthine dehydrogenase 	Source:HGNC Symbol;Acc:HGNC:12805	1.776194525	4.433535583	10.53976529	0.001168333	0.025771914
ENSOCUG00000029484				0.416700851	4.962543219	10.52799443	0.001175797	0.025912429
ENSOCUG00000009208	ACVR1C	activin A receptor type 1C 	Source:HGNC Symbol;Acc:HGNC:18123	1.354265946	0.596572862	10.52030851	0.001180698	0.025976573
ENSOCUG00000028173				1.537802841	-0.466103465	10.51998729	0.001180903	0.025976573
ENSOCUG00000006366	S100P	S100 calcium binding protein P 	Source:HGNC Symbol;Acc:HGNC:10504	-1.156302452	1.645227259	10.51052354	0.001186966	0.026085704
ENSOCUG00000013062		long-chain-fatty-acid--CoA ligase 6  	Source:RefSeq peptide;Acc:NP_001164814	2.412659195	-0.553145323	10.48558776	0.001203093	0.0264156
ENSOCUG00000012342	CDC25A	cell division cycle 25A 	Source:HGNC Symbol;Acc:HGNC:1725	-1.047901787	0.962915988	10.48311543	0.001204704	0.026426458
ENSOCUG00000014409	CCDC15	coiled-coil domain containing 15 	Source:HGNC Symbol;Acc:HGNC:25798	-0.977737072	1.293096638	10.46122732	0.001219063	0.026714616
ENSOCUG00000025384				1.342720115	-0.446153843	10.45965894	0.001220098	0.026714616
ENSOCUG00000013290	DLL1	delta like canonical Notch ligand 1 	Source:HGNC Symbol;Acc:HGNC:2908	-0.932616574	1.402591278	10.44239205	0.001231557	0.026938734
ENSOCUG00000029013	STARD6	StAR related lipid transfer domain containing 6 	Source:HGNC Symbol;Acc:HGNC:18066	-1.980822019	-1.205507774	10.44081289	0.00123261	0.026938734
ENSOCUG00000008591	KIAA1324	KIAA1324 	Source:HGNC Symbol;Acc:HGNC:29618	-1.167987275	-0.303074879	10.43784429	0.001234593	0.026957174
ENSOCUG00000015763	PSRC1	proline and serine rich coiled-coil 1 	Source:HGNC Symbol;Acc:HGNC:24472	-1.346783066	1.848723424	10.43196241	0.001238531	0.027018235
ENSOCUG00000026383		aldo-keto reductase family 1 member B10  	Source:RefSeq peptide;Acc:NP_001254517	-1.307553804	6.778494399	10.42897188	0.001240538	0.027037099
ENSOCUG00000009437	TMC1	transmembrane channel like 1 	Source:HGNC Symbol;Acc:HGNC:16513	3.177749584	-1.610712493	10.42596685	0.001242558	0.027056213
ENSOCUG00000017036	CEBPG	CCAAT/enhancer binding protein gamma 	Source:HGNC Symbol;Acc:HGNC:1837	-0.556975548	3.812850988	10.42210472	0.001245159	0.027087932
ENSOCUG00000011739				1.41100971	-0.118812987	10.41282838	0.001251429	0.027199339
ENSOCUG00000000478	AGT	angiotensinogen 	Source:HGNC Symbol;Acc:HGNC:333	0.761630757	9.732239452	10.41019161	0.001253217	0.027213214
ENSOCUG00000009647	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like 	Source:HGNC Symbol;Acc:HGNC:31865	-1.025757502	-0.462021438	10.40130749	0.001259261	0.027319388
ENSOCUG00000010953	ZNF408	zinc finger protein 408 	Source:HGNC Symbol;Acc:HGNC:20041	0.456826402	3.592345994	10.39215953	0.001265515	0.027390286
ENSOCUG00000003496	FAM193B	family with sequence similarity 193 member B 	Source:HGNC Symbol;Acc:HGNC:25524	0.669705722	3.735743292	10.39175947	0.001265789	0.027390286
ENSOCUG00000023568	TTC4	tetratricopeptide repeat domain 4 	Source:HGNC Symbol;Acc:HGNC:12394	0.506037006	3.098235645	10.39145126	0.001266001	0.027390286
ENSOCUG00000028042				-1.32415364	1.832264479	10.38740129	0.001268781	0.027425361
ENSOCUG00000001305	FAM109B	family with sequence similarity 109 member B 	Source:HGNC Symbol;Acc:HGNC:27161	-1.539914373	-1.479961817	10.37170919	0.00127961	0.027634211
ENSOCUG00000012014		solute carrier family 15 member 1  	Source:RefSeq peptide;Acc:NP_001075806	-1.625610717	5.05782036	10.33518507	0.00130518	0.028160724
ENSOCUG00000007420	TMIE	transmembrane inner ear 	Source:HGNC Symbol;Acc:HGNC:30800	-3.981018392	-3.004240299	10.32111626	0.001315167	0.028350358
ENSOCUG00000010871	DNALI1	dynein axonemal light intermediate chain 1 	Source:HGNC Symbol;Acc:HGNC:14353	-3.148580499	-2.597034602	10.31789193	0.001317467	0.028374089
ENSOCUG00000013965	KCNT2	potassium sodium-activated channel subfamily T member 2 	Source:HGNC Symbol;Acc:HGNC:18866	-1.643006156	2.759591324	10.31210823	0.001321602	0.028437275
ENSOCUG00000009010	PI4KA	phosphatidylinositol 4-kinase alpha 	Source:HGNC Symbol;Acc:HGNC:8983	0.667714805	4.99589934	10.30955797	0.00132343	0.028450735
ENSOCUG00000025192	COL6A1	collagen type VI alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2211	-1.027679351	4.294526685	10.30540267	0.001326413	0.028473254
ENSOCUG00000005245	WHSC1	Wolf-Hirschhorn syndrome candidate 1 	Source:HGNC Symbol;Acc:HGNC:12766	-0.696033494	3.54341709	10.3047487	0.001326883	0.028473254
ENSOCUG00000013659	CDC25B	cell division cycle 25B 	Source:HGNC Symbol;Acc:HGNC:1726	-0.899160778	3.672693298	10.29607305	0.001333136	0.02858152
ENSOCUG00000011954	UNC13B	unc-13 homolog B 	Source:HGNC Symbol;Acc:HGNC:12566	-0.737783964	3.657668613	10.28508436	0.001341099	0.028726217
ENSOCUG00000023128				0.705101003	1.697965451	10.27960661	0.001345086	0.028771136
ENSOCUG00000003436	SPTBN4	"spectrin beta, non-erythrocytic 4 "	Source:HGNC Symbol;Acc:HGNC:14896	1.316077777	3.191988397	10.27886483	0.001345627	0.028771136
ENSOCUG00000012691	GJC1	gap junction protein gamma 1 	Source:HGNC Symbol;Acc:HGNC:4280	-2.107285272	-2.320084789	10.26325887	0.001357058	0.028989345
ENSOCUG00000002215	BEX5	brain expressed X-linked 5 	Source:HGNC Symbol;Acc:HGNC:27990	-3.809915197	-0.870732975	10.2598963	0.001359533	0.029016043
ENSOCUG00000027198	SLC38A4	solute carrier family 38 member 4 	Source:HGNC Symbol;Acc:HGNC:14679	0.55524669	8.969891764	10.2543818	0.001363603	0.029076689
ENSOCUG00000005473	TTC21A	tetratricopeptide repeat domain 21A 	Source:HGNC Symbol;Acc:HGNC:30761	2.406633983	0.59555475	10.25110297	0.001366029	0.029102197
ENSOCUG00000022140	SAMD14	sterile alpha motif domain containing 14 	Source:HGNC Symbol;Acc:HGNC:27312	-1.353947786	-0.498109375	10.24284469	0.001372158	0.029206485
ENSOCUG00000014027				-0.902054158	2.814163705	10.24070496	0.001373751	0.029210111
ENSOCUG00000003544	MAL	"mal, T-cell differentiation protein "	Source:HGNC Symbol;Acc:HGNC:6817	-2.978964532	-0.153455503	10.23768517	0.001376002	0.029210111
ENSOCUG00000006742	ACBD4	acyl-CoA binding domain containing 4 	Source:HGNC Symbol;Acc:HGNC:23337	0.612649589	4.512787093	10.23741626	0.001376202	0.029210111
ENSOCUG00000025081				1.210884337	1.53105843	10.23599237	0.001377265	0.029210111
ENSOCUG00000013414	RASGEF1C	RasGEF domain family member 1C 	Source:HGNC Symbol;Acc:HGNC:27400	3.979446014	-1.329150412	10.23308887	0.001379435	0.029229936
ENSOCUG00000026732				3.000059947	-2.723253807	10.23069859	0.001381223	0.029241661
ENSOCUG00000007851	PLBD2	phospholipase B domain containing 2 	Source:HGNC Symbol;Acc:HGNC:27283	0.510517167	5.807387978	10.22700317	0.001383993	0.029274121
ENSOCUG00000016351	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12 	Source:HGNC Symbol;Acc:HGNC:18646	-0.859626778	5.08059942	10.21641216	0.001391964	0.029403988
ENSOCUG00000012459	FHL3	four and a half LIM domains 3 	Source:HGNC Symbol;Acc:HGNC:3704	-0.880484726	1.983951784	10.21554573	0.001392618	0.029403988
ENSOCUG00000005399		erythropoietin precursor  	Source:RefSeq peptide;Acc:NP_001075559	-4.574787235	-2.265009266	10.21346313	0.001394191	0.029410791
ENSOCUG00000007038	UTS2B	urotensin 2B 	Source:HGNC Symbol;Acc:HGNC:30894	3.712962841	-1.402315642	10.21183161	0.001395425	0.029410791
ENSOCUG00000015077	SCLT1	sodium channel and clathrin linker 1 	Source:HGNC Symbol;Acc:HGNC:26406	-0.746183775	1.545432679	10.20830092	0.001398099	0.029438484
ENSOCUG00000029179				0.885768792	2.667196852	10.2068144	0.001399227	0.029438484
ENSOCUG00000004026	CEP128	centrosomal protein 128 	Source:HGNC Symbol;Acc:HGNC:20359	-1.07899993	0.734595749	10.19909669	0.001405095	0.029524934
ENSOCUG00000023299	RAB26	"RAB26, member RAS oncogene family "	Source:HGNC Symbol;Acc:HGNC:14259	-2.225657169	-1.53592207	10.19813125	0.00140583	0.029524934
ENSOCUG00000016312	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1 	Source:HGNC Symbol;Acc:HGNC:9378	-0.568989788	6.07223912	10.18136945	0.001418668	0.029768127
ENSOCUG00000000383	PLA2G4E	phospholipase A2 group IVE 	Source:HGNC Symbol;Acc:HGNC:24791	2.880410585	-1.739870627	10.1729956	0.001425125	0.029877142
ENSOCUG00000021351	GAPT	"GRB2 binding adaptor protein, transmembrane "	Source:HGNC Symbol;Acc:HGNC:26588	2.049300944	-2.3643043	10.16753945	0.001429349	0.02993917
ENSOCUG00000007649	MYO5C	myosin VC 	Source:HGNC Symbol;Acc:HGNC:7604	0.923736361	1.934698213	10.15972277	0.001435422	0.030039792
ENSOCUG00000022995	BLCAP	bladder cancer associated protein 	Source:HGNC Symbol;Acc:HGNC:1055	0.555121824	3.336078192	10.15589612	0.001438405	0.030075617
ENSOCUG00000002948	NOP9	NOP9 nucleolar protein 	Source:HGNC Symbol;Acc:HGNC:19826	0.460169236	3.387674445	10.14002285	0.001450844	0.030296336
ENSOCUG00000026197				0.661022044	7.18397777	10.13916275	0.001451521	0.030296336
ENSOCUG00000011230	MMP16	matrix metallopeptidase 16 	Source:HGNC Symbol;Acc:HGNC:7162	-1.393606498	-0.50594097	10.13584916	0.001454132	0.030304007
ENSOCUG00000015898	SERINC2	serine incorporator 2 	Source:HGNC Symbol;Acc:HGNC:23231	0.555646393	4.458040549	10.13544796	0.001454449	0.030304007
ENSOCUG00000009775	TEX14	"testis expressed 14, intercellular bridge forming factor "	Source:HGNC Symbol;Acc:HGNC:11737	0.895929132	1.052993877	10.12837775	0.001460039	0.030393713
ENSOCUG00000026267		Prostaglandin-E(2) 9-reductase  	Source:UniProtKB/Swiss-Prot;Acc:P80508	-0.811904735	4.570908637	10.11242774	0.001472728	0.030630938
ENSOCUG00000025019				1.575344947	-0.936131169	10.11019784	0.001474511	0.030641097
ENSOCUG00000014606				0.747545608	3.751719462	10.10668033	0.001477328	0.030664207
ENSOCUG00000012642	STK32B	serine/threonine kinase 32B 	Source:HGNC Symbol;Acc:HGNC:14217	2.89188113	-0.208303663	10.10557511	0.001478215	0.030664207
ENSOCUG00000004932	E2F7	E2F transcription factor 7 	Source:HGNC Symbol;Acc:HGNC:23820	-2.016460963	1.349276879	10.09407206	0.00148747	0.030829193
ENSOCUG00000001542	RIPK2	receptor interacting serine/threonine kinase 2 	Source:HGNC Symbol;Acc:HGNC:10020	-0.881551429	5.262208405	10.07388135	0.001503859	0.031141591
ENSOCUG00000011491	IVNS1ABP	influenza virus NS1A binding protein 	Source:HGNC Symbol;Acc:HGNC:16951	0.610654951	5.858319928	10.07060947	0.001506532	0.031169671
ENSOCUG00000013221	EGLN1	egl-9 family hypoxia inducible factor 1 	Source:HGNC Symbol;Acc:HGNC:1232	0.513538746	3.170157491	10.05833954	0.001516599	0.031350542
ENSOCUG00000012798				-1.951068914	-0.956958176	10.04849532	0.001524724	0.031471189
ENSOCUG00000010997				-1.791256192	-1.588982971	10.0480485	0.001525094	0.031471189
ENSOCUG00000013038	SLC24A5	solute carrier family 24 member 5 	Source:HGNC Symbol;Acc:HGNC:20611	-0.934674422	0.308610475	10.04192258	0.001530174	0.031545923
ENSOCUG00000017891	SLC29A1	solute carrier family 29 member 1 (Augustine blood group) 	Source:HGNC Symbol;Acc:HGNC:11003	-0.718726125	4.995101277	10.04046987	0.001531381	0.031545923
ENSOCUG00000017240	CDC5L	cell division cycle 5 like 	Source:HGNC Symbol;Acc:HGNC:1743	0.446490625	6.449470913	10.03788129	0.001533535	0.031552942
ENSOCUG00000016056	SGSM2	small G protein signaling modulator 2 	Source:HGNC Symbol;Acc:HGNC:29026	0.726404166	4.040748973	10.03685648	0.001534388	0.031552942
ENSOCUG00000017851				-3.739795039	-2.72172771	10.03495257	0.001535975	0.031558154
ENSOCUG00000016388	EGF	epidermal growth factor 	Source:HGNC Symbol;Acc:HGNC:3229	0.790410122	1.611596656	10.0260493	0.001543417	0.031683558
ENSOCUG00000002793				-0.66674821	2.368771828	10.02324657	0.001545768	0.031690962
ENSOCUG00000014473	PEX19	peroxisomal biogenesis factor 19 	Source:HGNC Symbol;Acc:HGNC:9713	0.577272154	5.743203844	10.02242678	0.001546456	0.031690962
ENSOCUG00000022927	LMAN2L	"lectin, mannose binding 2 like "	Source:HGNC Symbol;Acc:HGNC:19263	0.413063175	3.944542897	10.01170938	0.001555481	0.031848336
ENSOCUG00000021326	VRK1	vaccinia related kinase 1 	Source:HGNC Symbol;Acc:HGNC:12718	-0.677047146	1.983465655	10.00503433	0.001561129	0.031936351
ENSOCUG00000002178	NRM	nurim (nuclear envelope membrane protein) 	Source:HGNC Symbol;Acc:HGNC:8003	-1.235020564	-0.104667399	10.00330387	0.001562596	0.031938769
ENSOCUG00000010650	KTN1	kinectin 1 	Source:HGNC Symbol;Acc:HGNC:6467	0.564585325	6.890989376	10.00166275	0.00156399	0.031939662
ENSOCUG00000015842				-0.729565102	1.676084016	9.997456629	0.001567566	0.03198354
ENSOCUG00000006833				3.324580456	-1.142935728	9.995959463	0.001568841	0.03198354
ENSOCUG00000015492	GLP2R	glucagon like peptide 2 receptor 	Source:HGNC Symbol;Acc:HGNC:4325	-1.307458397	-0.69202848	9.992904022	0.001571446	0.032009081
ENSOCUG00000010549				-0.964825935	2.171286031	9.986079763	0.00157728	0.0321003
ENSOCUG00000011904	SMTN	smoothelin 	Source:HGNC Symbol;Acc:HGNC:11126	-0.69970809	4.212763341	9.98449489	0.001578639	0.03210034
ENSOCUG00000016299	MESDC1	mesoderm development candidate 1 	Source:HGNC Symbol;Acc:HGNC:13519	-0.908488496	1.397030348	9.98128066	0.001581397	0.03212882
ENSOCUG00000001163				0.912068368	2.435037649	9.978222998	0.001584025	0.032154617
ENSOCUG00000007466		large neutral amino acids transporter small subunit 1  	Source:RefSeq peptide;Acc:NP_001075589	-1.780111622	-0.031128847	9.975047019	0.001586759	0.032182527
ENSOCUG00000000947	PM20D2	peptidase M20 domain containing 2 	Source:HGNC Symbol;Acc:HGNC:21408	0.738811303	2.941223859	9.963180306	0.001597019	0.032362888
ENSOCUG00000005076	MYLK4	myosin light chain kinase family member 4 	Source:HGNC Symbol;Acc:HGNC:27972	1.006068109	2.830530313	9.959473486	0.001600238	0.032400373
ENSOCUG00000005287				-0.619448903	4.695134083	9.957009707	0.001602381	0.032416033
ENSOCUG00000008947	MARCKSL1	MARCKS like 1 	Source:HGNC Symbol;Acc:HGNC:7142	-0.624641306	4.607901389	9.954829461	0.00160428	0.03242673
ENSOCUG00000024364	MIER2	MIER family member 2 	Source:HGNC Symbol;Acc:HGNC:29210	-0.828314267	1.347305772	9.9509523	0.001607662	0.032467368
ENSOCUG00000012932	SECISBP2	SECIS binding protein 2 	Source:HGNC Symbol;Acc:HGNC:30972	-0.517399771	4.368552121	9.939003676	0.001618131	0.032627855
ENSOCUG00000008180	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4 	Source:HGNC Symbol;Acc:HGNC:6866	-0.589276701	5.783958927	9.938736603	0.001618366	0.032627855
ENSOCUG00000017407	NIPAL2	NIPA like domain containing 2 	Source:HGNC Symbol;Acc:HGNC:25854	-0.91275123	2.646886673	9.935684105	0.001621052	0.032654191
ENSOCUG00000029093				-2.691669105	-2.223537875	9.925173189	0.001630335	0.032813266
ENSOCUG00000007468	CCPG1	cell cycle progression 1 	Source:HGNC Symbol;Acc:HGNC:24227	0.459926054	5.531150881	9.918929116	0.001635875	0.0328968
ENSOCUG00000017019	CDH11	cadherin 11 	Source:HGNC Symbol;Acc:HGNC:1750	-1.112022248	1.577604455	9.910842121	0.001643079	0.033013617
ENSOCUG00000009226				0.508286633	4.27301379	9.906178866	0.001647248	0.033069302
ENSOCUG00000017793	CD38	CD38 molecule 	Source:HGNC Symbol;Acc:HGNC:1667	-1.364795415	3.068075383	9.887172297	0.001664349	0.033384309
ENSOCUG00000006863	SERPINB8	serpin family B member 8 	Source:HGNC Symbol;Acc:HGNC:8952	-2.488174603	-1.100721652	9.882515272	0.001668567	0.033440568
ENSOCUG00000029225				0.69021217	3.789048274	9.878614114	0.001672108	0.033471766
ENSOCUG00000021977	FAM167B	family with sequence similarity 167 member B 	Source:HGNC Symbol;Acc:HGNC:28133	-1.07729713	0.673851493	9.876848843	0.001673713	0.033471766
ENSOCUG00000023219	ASPG	asparaginase 	Source:HGNC Symbol;Acc:HGNC:20123	1.042139814	5.368058989	9.876131411	0.001674366	0.033471766
ENSOCUG00000008949	TXNRD3	thioredoxin reductase 3 	Source:HGNC Symbol;Acc:HGNC:20667	1.020248915	1.901023979	9.867313466	0.00168241	0.033604186
ENSOCUG00000011284	SLC7A2	solute carrier family 7 member 2 	Source:HGNC Symbol;Acc:HGNC:11060	0.949807113	5.738650635	9.863493431	0.001685907	0.033637455
ENSOCUG00000015962	ASZ1	"ankyrin repeat, SAM and basic leucine zipper domain containing 1 "	Source:HGNC Symbol;Acc:HGNC:1350	2.705487285	-2.638278235	9.86239035	0.001686918	0.033637455
ENSOCUG00000013531	STAG3	stromal antigen 3 	Source:HGNC Symbol;Acc:HGNC:11356	-2.600558443	-0.576902088	9.845220788	0.001702736	0.033924282
ENSOCUG00000013662	ACADM	"acyl-CoA dehydrogenase, C-4 to C-12 straight chain "	Source:HGNC Symbol;Acc:HGNC:89	0.708605226	7.904214219	9.843289763	0.001704524	0.033925998
ENSOCUG00000005127				-0.823480961	6.69464707	9.842033514	0.001705688	0.033925998
ENSOCUG00000012280	GPC5	glypican 5 	Source:HGNC Symbol;Acc:HGNC:4453	1.548543935	-0.949949496	9.833486003	0.001713633	0.034055393
ENSOCUG00000008630				4.67364895	-2.966711569	9.830904051	0.00171604	0.03407462
ENSOCUG00000006076	C9orf40	chromosome 9 open reading frame 40 	Source:HGNC Symbol;Acc:HGNC:23433	-0.785942296	1.198652594	9.825501776	0.001721087	0.03412902
ENSOCUG00000012985	TMEM181	transmembrane protein 181 	Source:HGNC Symbol;Acc:HGNC:20958	0.534356762	3.350993019	9.824886395	0.001721663	0.03412902
ENSOCUG00000006966	ACADVL	"acyl-CoA dehydrogenase, very long chain "	Source:HGNC Symbol;Acc:HGNC:92	0.63581258	8.031954679	9.806522504	0.00173894	0.034442656
ENSOCUG00000026428	GHDC	GH3 domain containing 	Source:HGNC Symbol;Acc:HGNC:24438	0.632776188	3.331923423	9.802523879	0.001742725	0.034488766
ENSOCUG00000016936	MMRN2	multimerin 2 	Source:HGNC Symbol;Acc:HGNC:19888	-0.610256846	3.657051226	9.80095916	0.001744209	0.034489287
ENSOCUG00000011150	TNFRSF11B	TNF receptor superfamily member 11b 	Source:HGNC Symbol;Acc:HGNC:11909	-0.827010764	2.120873222	9.782659669	0.001761653	0.034805148
ENSOCUG00000003464	TMEM63B	transmembrane protein 63B 	Source:HGNC Symbol;Acc:HGNC:17735	0.440680592	5.855246306	9.776602766	0.001767466	0.034890866
ENSOCUG00000004158	SLC22A5	solute carrier family 22 member 5 	Source:HGNC Symbol;Acc:HGNC:10969	0.683067802	5.486174142	9.759803672	0.00178369	0.035181791
ENSOCUG00000011311	KLKB1	kallikrein B1 	Source:HGNC Symbol;Acc:HGNC:6371	-0.479207814	8.458335996	9.749745061	0.001793476	0.035345362
ENSOCUG00000007978	NRP2	neuropilin 2 	Source:HGNC Symbol;Acc:HGNC:8005	0.86724133	5.926469422	9.746752602	0.001796398	0.035358262
ENSOCUG00000009658	PES1	pescadillo ribosomal biogenesis factor 1 	Source:HGNC Symbol;Acc:HGNC:8848	0.489438216	4.681257042	9.746015635	0.001797118	0.035358262
ENSOCUG00000027620	PAQR4	progestin and adipoQ receptor family member 4 	Source:HGNC Symbol;Acc:HGNC:26386	-1.236736333	-0.615890158	9.740519354	0.0018025	0.035415052
ENSOCUG00000016206	SDCBP	syndecan binding protein 	Source:HGNC Symbol;Acc:HGNC:10662	-0.502577825	7.013429455	9.74001212	0.001802997	0.035415052
ENSOCUG00000011176	GANC	"glucosidase alpha, neutral C "	Source:HGNC Symbol;Acc:HGNC:4139	0.994815334	4.438866614	9.734443888	0.001808467	0.035465935
ENSOCUG00000015071	ALDH1L1	aldehyde dehydrogenase 1 family member L1 	Source:HGNC Symbol;Acc:HGNC:3978	0.791994193	9.409744987	9.734061431	0.001808844	0.035465935
ENSOCUG00000003367	TLR2	toll like receptor 2 	Source:HGNC Symbol;Acc:HGNC:11848	-1.145267876	2.498276296	9.732802598	0.001810083	0.035465935
ENSOCUG00000024842	CTIF	cap binding complex dependent translation initiation factor 	Source:HGNC Symbol;Acc:HGNC:23925	0.457557573	4.31843459	9.722827344	0.001819933	0.035629447
ENSOCUG00000005408				-0.94410941	2.877106454	9.718954055	0.001823773	0.035675106
ENSOCUG00000023743				3.12369139	1.670341326	9.715513105	0.001827191	0.035712448
ENSOCUG00000008746	TRAIP	TRAF interacting protein 	Source:HGNC Symbol;Acc:HGNC:30764	-1.573290411	0.154663233	9.711616397	0.001831069	0.035758721
ENSOCUG00000000861	CD82	CD82 molecule 	Source:HGNC Symbol;Acc:HGNC:6210	0.505006911	4.466556487	9.709560056	0.001833119	0.035769243
ENSOCUG00000001130	PIGF	phosphatidylinositol glycan anchor biosynthesis class F 	Source:HGNC Symbol;Acc:HGNC:8962	-0.663372549	2.941287037	9.701475179	0.001841201	0.035897362
ENSOCUG00000011735	C1QTNF2	C1q and tumor necrosis factor related protein 2 	Source:HGNC Symbol;Acc:HGNC:14325	-1.078438865	0.455211622	9.685650195	0.001857127	0.036178049
ENSOCUG00000007950				-0.68547788	5.594278445	9.6811163	0.001861715	0.036237606
ENSOCUG00000024188	TNKS1BP1	tankyrase 1 binding protein 1 	Source:HGNC Symbol;Acc:HGNC:19081	0.594871476	6.150136381	9.675364255	0.001867552	0.036321362
ENSOCUG00000004683	ADARB1	"adenosine deaminase, RNA specific B1 "	Source:HGNC Symbol;Acc:HGNC:226	0.460145205	3.723079348	9.671674129	0.001871307	0.036335249
ENSOCUG00000010136	LMCD1	LIM and cysteine rich domains 1 	Source:HGNC Symbol;Acc:HGNC:6633	-1.1173248	2.227818776	9.671645111	0.001871337	0.036335249
ENSOCUG00000026075				-1.586530289	-1.755030373	9.666158368	0.001876934	0.036414054
ENSOCUG00000006958	TMEM173	transmembrane protein 173 	Source:HGNC Symbol;Acc:HGNC:27962	-2.129102332	1.63305742	9.662346155	0.001880833	0.03645981
