ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000008619	TMCC3	transmembrane and coiled-coil domain family 3 	Source:HGNC Symbol;Acc:HGNC:29199	0.628252648	3.109957124	8.895364909	0.002858955	0.020982511
ENSOCUG00000023077	HABP4	hyaluronan binding protein 4 	Source:HGNC Symbol;Acc:HGNC:17062	0.537343173	5.083273306	8.890557669	0.002866492	0.021031305
ENSOCUG00000005127				-0.842998641	6.69464707	8.886379621	0.002873059	0.021071872
ENSOCUG00000007418	PDK3	pyruvate dehydrogenase kinase 3 	Source:HGNC Symbol;Acc:HGNC:8811	-0.923603073	0.749396072	8.885907709	0.002873801	0.021071872
ENSOCUG00000021908	RPS23	ribosomal protein S23 	Source:HGNC Symbol;Acc:HGNC:10410	-1.184414866	-0.906920194	8.883375247	0.00287779	0.021094586
ENSOCUG00000007217	GPATCH11	G-patch domain containing 11 	Source:HGNC Symbol;Acc:HGNC:26768	-0.696279506	2.385938025	8.880046347	0.002883042	0.02112576
ENSOCUG00000009313	C20orf196	chromosome 20 open reading frame 196 	Source:HGNC Symbol;Acc:HGNC:26318	1.093705059	0.162708288	8.879548698	0.002883828	0.02112576
ENSOCUG00000021025	PPP5C	protein phosphatase 5 catalytic subunit 	Source:HGNC Symbol;Acc:HGNC:9322	-0.351955853	4.871256114	8.878780781	0.002885041	0.021128109
ENSOCUG00000017749	C16orf87	chromosome 16 open reading frame 87 	Source:HGNC Symbol;Acc:HGNC:33754	-0.564398566	2.648130478	8.875933172	0.002889545	0.021154544
ENSOCUG00000008066	DHRS7C	dehydrogenase/reductase 7C 	Source:HGNC Symbol;Acc:HGNC:32423	-1.707946633	-1.271810993	8.873034312	0.002894137	0.02118161
ENSOCUG00000010953	ZNF408	zinc finger protein 408 	Source:HGNC Symbol;Acc:HGNC:20041	0.4483674	3.592345994	8.856899369	0.002919831	0.021363056
ENSOCUG00000019313				-4.043452904	-2.436810596	8.854381692	0.002923861	0.021385932
ENSOCUG00000027927				-1.645921233	-1.197581427	8.853427165	0.002925391	0.021390509
ENSOCUG00000023704	TJAP1	tight junction associated protein 1 	Source:HGNC Symbol;Acc:HGNC:17949	0.545011534	3.528227186	8.85151277	0.002928461	0.021406343
ENSOCUG00000010501	SH3BP5	SH3 domain binding protein 5 	Source:HGNC Symbol;Acc:HGNC:10827	-0.56516483	4.657366756	8.84813002	0.002933893	0.021439432
ENSOCUG00000017708	SETD1B	SET domain containing 1B 	Source:HGNC Symbol;Acc:HGNC:29187	1.059468902	3.511156196	8.843158677	0.002941895	0.021485479
ENSOCUG00000027940	HSPA4L	heat shock protein family A (Hsp70) member 4 like 	Source:HGNC Symbol;Acc:HGNC:17041	1.008256399	2.206530634	8.843087565	0.00294201	0.021485479
ENSOCUG00000025401	PPP1R35	protein phosphatase 1 regulatory subunit 35 	Source:HGNC Symbol;Acc:HGNC:28320	-0.830542623	4.304543747	8.838759754	0.002948995	0.021529845
ENSOCUG00000022798	C2orf15	chromosome 2 open reading frame 15 	Source:HGNC Symbol;Acc:HGNC:28436	-1.057722185	0.623785275	8.835029321	0.002955029	0.021567246
ENSOCUG00000005158				0.714100106	5.578320268	8.833804063	0.002957014	0.021569128
ENSOCUG00000009522				-0.756194746	4.185267195	8.833745	0.002957109	0.021569128
ENSOCUG00000009682	GSDMA	gasdermin A 	Source:HGNC Symbol;Acc:HGNC:13311	-2.86577545	-2.598466844	8.829695103	0.002963679	0.021604871
ENSOCUG00000015765	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha 	Source:HGNC Symbol;Acc:HGNC:5384	0.579118906	3.67929213	8.829037752	0.002964747	0.021604871
ENSOCUG00000026053				-2.58284385	-1.916367372	8.829036924	0.002964748	0.021604871
ENSOCUG00000001075				-1.243869714	-0.351326801	8.821606101	0.002976845	0.021686351
ENSOCUG00000007995				0.750439885	1.456782246	8.819361775	0.002980509	0.021706359
ENSOCUG00000002007	ANKRD13C	ankyrin repeat domain 13C 	Source:HGNC Symbol;Acc:HGNC:25374	0.510738606	3.871362773	8.812079908	0.002992427	0.021786454
ENSOCUG00000000459	ACTR3B	ARP3 actin related protein 3 homolog B 	Source:HGNC Symbol;Acc:HGNC:17256	-0.461596414	3.80907964	8.803621536	0.003006332	0.021872855
ENSOCUG00000027994	LAMTOR2	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 "	Source:HGNC Symbol;Acc:HGNC:29796	-0.703693886	3.897433772	8.803443883	0.003006625	0.021872855
ENSOCUG00000000185	ANO6	anoctamin 6 	Source:HGNC Symbol;Acc:HGNC:25240	-0.626289095	2.430682217	8.803175452	0.003007067	0.021872855
ENSOCUG00000015898	SERINC2	serine incorporator 2 	Source:HGNC Symbol;Acc:HGNC:23231	0.548678999	4.458040549	8.801272589	0.003010205	0.021882658
ENSOCUG00000008664				1.133952254	2.500157518	8.800781728	0.003011015	0.021882658
ENSOCUG00000007956	TMEM150A	transmembrane protein 150A 	Source:HGNC Symbol;Acc:HGNC:24677	0.479148914	7.298003942	8.800209035	0.00301196	0.021882658
ENSOCUG00000000346	HERPUD2	HERPUD family member 2 	Source:HGNC Symbol;Acc:HGNC:21915	-0.48453173	3.905512364	8.800116623	0.003012113	0.021882658
ENSOCUG00000013493	SLC7A1	solute carrier family 7 member 1 	Source:HGNC Symbol;Acc:HGNC:11057	1.056316836	-0.014093837	8.798917393	0.003014093	0.021890328
ENSOCUG00000003634	PCBP1	poly(rC) binding protein 1 	Source:HGNC Symbol;Acc:HGNC:8647	0.500680667	7.721607977	8.796943582	0.003017356	0.021907302
ENSOCUG00000014331				-0.71725302	1.927585109	8.792481057	0.003024746	0.02195422
ENSOCUG00000008289	FBXO7	F-box protein 7 	Source:HGNC Symbol;Acc:HGNC:13586	0.416747469	5.277817001	8.789930273	0.003028978	0.021978199
ENSOCUG00000003849				-0.951059123	1.377667138	8.782571099	0.003041222	0.02206028
ENSOCUG00000008419	SLC25A30	solute carrier family 25 member 30 	Source:HGNC Symbol;Acc:HGNC:27371	-1.481213796	5.518537258	8.780245751	0.003045102	0.022077353
ENSOCUG00000017893				-0.537507503	4.639577417	8.780042116	0.003045442	0.022077353
ENSOCUG00000003071	LPIN1	lipin 1 	Source:HGNC Symbol;Acc:HGNC:13345	1.063269428	4.244309169	8.777078926	0.003050393	0.022106476
ENSOCUG00000000593	ZFYVE26	zinc finger FYVE-type containing 26 	Source:HGNC Symbol;Acc:HGNC:20761	0.586850517	3.72449789	8.77321315	0.003056865	0.022146596
ENSOCUG00000013449	RBPJ	recombination signal binding protein for immunoglobulin kappa J region 	Source:HGNC Symbol;Acc:HGNC:5724	0.38659776	3.9243117	8.772380327	0.003058261	0.022149931
ENSOCUG00000007408	GNL3L	G protein nucleolar 3 like 	Source:HGNC Symbol;Acc:HGNC:25553	0.515935436	5.025794936	8.770994999	0.003060584	0.022159979
ENSOCUG00000005675	MRPS15	mitochondrial ribosomal protein S15 	Source:HGNC Symbol;Acc:HGNC:14504	-0.600115008	4.868948782	8.769080404	0.003063799	0.022176469
ENSOCUG00000002160				-0.709715005	3.371347024	8.768375325	0.003064983	0.022178261
ENSOCUG00000019472				-3.879929199	-2.75216524	8.767061271	0.003067192	0.022187462
ENSOCUG00000012478	LIPF	"lipase F, gastric type "	Source:HGNC Symbol;Acc:HGNC:6622	-2.449479547	-0.823473942	8.764825885	0.003070954	0.022207885
ENSOCUG00000008464	PRKG2	"protein kinase, cGMP-dependent, type II "	Source:HGNC Symbol;Acc:HGNC:9416	-2.182886077	-1.705384632	8.763873385	0.003072558	0.0222127
ENSOCUG00000012103	FAT2	FAT atypical cadherin 2 	Source:HGNC Symbol;Acc:HGNC:3596	-2.774877088	-1.596041435	8.763107208	0.003073849	0.022215247
ENSOCUG00000013302	CTR9	"CTR9 homolog, Paf1/RNA polymerase II complex component "	Source:HGNC Symbol;Acc:HGNC:16850	0.436339571	5.391768528	8.757090485	0.003084007	0.022281853
ENSOCUG00000001303	SMDT1	single-pass membrane protein with aspartate rich tail 1 	Source:HGNC Symbol;Acc:HGNC:25055	-0.744627405	6.492738328	8.756182143	0.003085543	0.022286151
ENSOCUG00000010011	LMNA	lamin A/C 	Source:HGNC Symbol;Acc:HGNC:6636	0.736889151	5.487081832	8.754256003	0.003088804	0.022302896
ENSOCUG00000015475	USP43	ubiquitin specific peptidase 43 	Source:HGNC Symbol;Acc:HGNC:20072	1.791455445	-0.747708006	8.753022478	0.003090894	0.02231118
ENSOCUG00000005575	FLOT2	flotillin 2 	Source:HGNC Symbol;Acc:HGNC:3758	0.46907515	4.720937179	8.752232568	0.003092233	0.022314041
ENSOCUG00000008407				-0.672153593	9.454448481	8.750591333	0.003095017	0.022322281
ENSOCUG00000000344	STAM2	signal transducing adaptor molecule 2 	Source:HGNC Symbol;Acc:HGNC:11358	0.724570075	2.202884595	8.750447641	0.003095261	0.022322281
ENSOCUG00000007882	PARL	presenilin associated rhomboid like 	Source:HGNC Symbol;Acc:HGNC:18253	-0.549344691	4.996423284	8.749522092	0.003096832	0.02232681
ENSOCUG00000004003				0.657766761	2.196820078	8.747926433	0.003099543	0.02233955
ENSOCUG00000003803	AGTRAP	angiotensin II receptor associated protein 	Source:HGNC Symbol;Acc:HGNC:13539	0.756332394	2.217197383	8.746885474	0.003101313	0.022345501
ENSOCUG00000006739	NAGA	alpha-N-acetylgalactosaminidase 	Source:HGNC Symbol;Acc:HGNC:7631	-0.440078577	4.745662809	8.744393211	0.003105554	0.022369252
ENSOCUG00000025889				0.502026017	4.700715261	8.741205531	0.003110988	0.022401573
ENSOCUG00000014612	ITFG2	integrin alpha FG-GAP repeat containing 2 	Source:HGNC Symbol;Acc:HGNC:30879	-0.881470682	1.933168208	8.738909266	0.003114908	0.022418066
ENSOCUG00000004463	SKIV2L2	Ski2 like RNA helicase 2 	Source:HGNC Symbol;Acc:HGNC:18734	0.437883484	5.460137207	8.738754331	0.003115173	0.022418066
ENSOCUG00000006637	SLC23A2	solute carrier family 23 member 2 	Source:HGNC Symbol;Acc:HGNC:10973	0.551975274	3.6807562	8.737002902	0.003118166	0.022432789
ENSOCUG00000029313	BANK1	B-cell scaffold protein with ankyrin repeats 1 	Source:HGNC Symbol;Acc:HGNC:18233	-1.001449653	0.542619811	8.734594303	0.003122288	0.022455615
ENSOCUG00000006505	MGA	"MGA, MAX dimerization protein "	Source:HGNC Symbol;Acc:HGNC:14010	0.828721153	3.631174848	8.733099376	0.003124849	0.022465547
ENSOCUG00000003089	PRG3	"proteoglycan 3, pro eosinophil major basic protein 2 "	Source:HGNC Symbol;Acc:HGNC:9363	2.92993528	-2.156427947	8.732258265	0.003126291	0.022465547
ENSOCUG00000015240	SLC2A4	solute carrier family 2 member 4 	Source:HGNC Symbol;Acc:HGNC:11009	-1.765019022	-1.02495562	8.732126686	0.003126516	0.022465547
ENSOCUG00000025268	CST7	cystatin F 	Source:HGNC Symbol;Acc:HGNC:2479	-0.602027198	7.029052399	8.731371237	0.003127812	0.022467145
ENSOCUG00000027561				3.585767326	-3.172799235	8.730890247	0.003128637	0.022467145
ENSOCUG00000008937	SPINK4	"serine peptidase inhibitor, Kazal type 4 "	Source:HGNC Symbol;Acc:HGNC:16646	-3.1085387	-1.004407422	8.728868458	0.003132108	0.02248525
ENSOCUG00000024510				0.773359268	2.282890275	8.721833491	0.003144217	0.022565333
ENSOCUG00000016938	UBXN11	UBX domain protein 11 	Source:HGNC Symbol;Acc:HGNC:30600	-0.894882705	1.768438033	8.720115716	0.003147181	0.022579757
ENSOCUG00000005711	CETN3	centrin 3 	Source:HGNC Symbol;Acc:HGNC:1868	-0.540621773	3.963311373	8.719491296	0.003148259	0.022580647
ENSOCUG00000016430	SEC63	"SEC63 homolog, protein translocation regulator "	Source:HGNC Symbol;Acc:HGNC:21082	0.462085909	6.598098611	8.716644532	0.003153179	0.022603416
ENSOCUG00000014841	GPR107	G protein-coupled receptor 107 	Source:HGNC Symbol;Acc:HGNC:17830	0.551309772	4.238242742	8.716064708	0.003154182	0.022603416
ENSOCUG00000024386	CCT4	chaperonin containing TCP1 subunit 4 	Source:HGNC Symbol;Acc:HGNC:1617	0.511968578	6.974666522	8.715997304	0.003154298	0.022603416
ENSOCUG00000008387	VSIG10	V-set and immunoglobulin domain containing 10 	Source:HGNC Symbol;Acc:HGNC:26078	-0.56475709	4.930237417	8.713108834	0.0031593	0.022632405
ENSOCUG00000001873	DGKD	diacylglycerol kinase delta 	Source:HGNC Symbol;Acc:HGNC:2851	0.629617936	5.172151972	8.712010249	0.003161204	0.022639196
ENSOCUG00000017034	REV3L	"REV3 like, DNA directed polymerase zeta catalytic subunit "	Source:HGNC Symbol;Acc:HGNC:9968	0.607239398	4.095328168	8.708323176	0.003167604	0.02267817
ENSOCUG00000009077	MS4A2	membrane spanning 4-domains A2 	Source:HGNC Symbol;Acc:HGNC:7316	0.980821941	0.467802206	8.707442539	0.003169135	0.022682267
ENSOCUG00000020983				-0.715290961	9.962495606	8.705731076	0.003172112	0.022696709
ENSOCUG00000015261	SEPHS1	selenophosphate synthetase 1 	Source:HGNC Symbol;Acc:HGNC:19685	-0.709015964	5.872320561	8.705011442	0.003173364	0.022698809
ENSOCUG00000003045	SLC39A1	solute carrier family 39 member 1 	Source:HGNC Symbol;Acc:HGNC:12876	0.412242564	4.93451271	8.703568563	0.003175877	0.02270992
ENSOCUG00000014062	TIMM21	translocase of inner mitochondrial membrane 21 	Source:HGNC Symbol;Acc:HGNC:25010	-0.503364418	4.561357742	8.702798446	0.003177219	0.022712654
ENSOCUG00000025390	WFS1	wolframin ER transmembrane glycoprotein 	Source:HGNC Symbol;Acc:HGNC:12762	0.626459579	3.322252677	8.700975668	0.003180398	0.022728513
ENSOCUG00000027755				-6.722368246	-0.862126179	8.699177413	0.003183537	0.022744079
ENSOCUG00000007709	IFT22	intraflagellar transport 22 	Source:HGNC Symbol;Acc:HGNC:21895	-0.755949094	2.017471938	8.698193162	0.003185256	0.022749496
ENSOCUG00000010176	CCDC107	coiled-coil domain containing 107 	Source:HGNC Symbol;Acc:HGNC:28465	-0.808447075	3.713027727	8.692319602	0.003195537	0.022816037
ENSOCUG00000009676				1.391669925	2.206287348	8.69043484	0.003198843	0.022832755
ENSOCUG00000023782	IL11RA	interleukin 11 receptor subunit alpha 	Source:HGNC Symbol;Acc:HGNC:5967	-0.617693053	5.302572602	8.68723561	0.003204463	0.022865972
ENSOCUG00000026058	FTCD	formimidoyltransferase cyclodeaminase 	Source:HGNC Symbol;Acc:HGNC:3974	0.711342576	7.548479909	8.685243038	0.003207968	0.022884085
ENSOCUG00000009369	VDAC1	voltage dependent anion channel 1 	Source:HGNC Symbol;Acc:HGNC:12669	-0.558888942	6.911253276	8.684426088	0.003209406	0.022887447
ENSOCUG00000016140	TBXAS1	thromboxane A synthase 1 	Source:HGNC Symbol;Acc:HGNC:11609	-0.977471294	3.732459474	8.68287666	0.003212136	0.022894794
ENSOCUG00000016537	SRPK3	SRSF protein kinase 3 	Source:HGNC Symbol;Acc:HGNC:11402	-2.010168924	-1.628328877	8.682743187	0.003212371	0.022894794
ENSOCUG00000016504	ZNF704	zinc finger protein 704 	Source:HGNC Symbol;Acc:HGNC:32291	0.714342038	1.835924555	8.681752038	0.003214119	0.022900353
ENSOCUG00000025541	SFXN2	sideroflexin 2 	Source:HGNC Symbol;Acc:HGNC:16086	-0.517999898	6.089069472	8.680266623	0.003216739	0.022904869
ENSOCUG00000021413				0.682435207	2.771117432	8.679890624	0.003217403	0.022904869
ENSOCUG00000001306	SPTLC3	serine palmitoyltransferase long chain base subunit 3 	Source:HGNC Symbol;Acc:HGNC:16253	0.814517645	4.387509544	8.679576088	0.003217958	0.022904869
ENSOCUG00000014017	MTFP1	mitochondrial fission process 1 	Source:HGNC Symbol;Acc:HGNC:26945	-0.674623089	3.893816153	8.679199531	0.003218623	0.022904869
ENSOCUG00000001964	LARS2	"leucyl-tRNA synthetase 2, mitochondrial "	Source:HGNC Symbol;Acc:HGNC:17095	0.641039999	3.277807231	8.677650316	0.00322136	0.022913762
ENSOCUG00000012692				-0.567516725	5.338116904	8.677364693	0.003221865	0.022913762
ENSOCUG00000004853				-1.999218907	-1.373676843	8.676848941	0.003222777	0.022913762
ENSOCUG00000011809	RBMX2	"RNA binding motif protein, X-linked 2 "	Source:HGNC Symbol;Acc:HGNC:24282	0.484256704	2.533695465	8.675186912	0.003225718	0.022927781
ENSOCUG00000008086	LRRC15	leucine rich repeat containing 15 	Source:HGNC Symbol;Acc:HGNC:20818	2.974926758	-1.708555526	8.669754983	0.003235347	0.022982126
ENSOCUG00000010260	RASSF4	Ras association domain family member 4 	Source:HGNC Symbol;Acc:HGNC:20793	0.806758759	2.036052506	8.669175211	0.003236376	0.022982126
ENSOCUG00000004736	CLCA1	chloride channel accessory 1 	Source:HGNC Symbol;Acc:HGNC:2015	3.253995912	-1.71016805	8.668802114	0.003237039	0.022982126
ENSOCUG00000023078				-1.389783015	1.831145634	8.668684805	0.003237247	0.022982126
ENSOCUG00000001235	ADAM19	ADAM metallopeptidase domain 19 	Source:HGNC Symbol;Acc:HGNC:197	1.005598527	1.199505904	8.663614755	0.003246267	0.023039247
ENSOCUG00000023976				-1.042026319	1.020646408	8.660041803	0.003252638	0.023077547
ENSOCUG00000002037	PTPN21	"protein tyrosine phosphatase, non-receptor type 21 "	Source:HGNC Symbol;Acc:HGNC:9651	0.762870729	3.27775815	8.654568812	0.003262423	0.023140031
ENSOCUG00000010523	DPH5	diphthamide biosynthesis 5 	Source:HGNC Symbol;Acc:HGNC:24270	-0.669480825	3.122521647	8.651175373	0.003268504	0.023176222
ENSOCUG00000023842				-0.756164435	5.978034233	8.646126245	0.003277575	0.023233578
ENSOCUG00000026506				-0.565375469	6.909837142	8.645309516	0.003279044	0.023237036
ENSOCUG00000014808	NUPL2	nucleoporin like 2 	Source:HGNC Symbol;Acc:HGNC:17010	-0.614097544	2.351030093	8.644555272	0.003280402	0.023239699
ENSOCUG00000016778	ZBBX	zinc finger B-box domain containing 	Source:HGNC Symbol;Acc:HGNC:26245	-3.054390846	-1.521614583	8.643875621	0.003281626	0.023241414
ENSOCUG00000009694	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1 	Source:HGNC Symbol;Acc:HGNC:17382	-0.92087712	2.185395824	8.642602558	0.00328392	0.023250703
ENSOCUG00000004131	ZBTB14	zinc finger and BTB domain containing 14 	Source:HGNC Symbol;Acc:HGNC:12860	-0.726563746	3.177373531	8.640995104	0.003286819	0.023264267
ENSOCUG00000000509				-1.213275589	0.973163562	8.634169113	0.003299157	0.023344616
ENSOCUG00000000859	TRAF4	TNF receptor associated factor 4 	Source:HGNC Symbol;Acc:HGNC:12034	-0.457842456	5.421751224	8.631067796	0.003304778	0.023377403
ENSOCUG00000012476	RPS8	ribosomal protein S8 	Source:HGNC Symbol;Acc:HGNC:10441	-0.781172624	8.755541665	8.628354466	0.003309704	0.023405254
ENSOCUG00000023795				-1.27409936	0.611854602	8.627417954	0.003311406	0.023410296
ENSOCUG00000014608	FABP3	fatty acid binding protein 3 	Source:HGNC Symbol;Acc:HGNC:3557	-0.686140919	2.633007732	8.622174488	0.003320952	0.023470769
ENSOCUG00000008317	PLCL2	phospholipase C like 2 	Source:HGNC Symbol;Acc:HGNC:9064	-0.911917591	3.266480155	8.620147009	0.00332465	0.023489894
ENSOCUG00000014044	OARD1	O-acyl-ADP-ribose deacylase 1 	Source:HGNC Symbol;Acc:HGNC:21257	-0.573834932	3.307516002	8.615689216	0.003332797	0.023540425
ENSOCUG00000007081	EAF2	ELL associated factor 2 	Source:HGNC Symbol;Acc:HGNC:23115	0.924259643	0.938657358	8.614390047	0.003335175	0.023550194
ENSOCUG00000016733	FAM117A	family with sequence similarity 117 member A 	Source:HGNC Symbol;Acc:HGNC:24179	-0.713826481	3.350717301	8.612770378	0.003338142	0.023563911
ENSOCUG00000011835	CXCL8	C-X-C motif chemokine ligand 8 	Source:HGNC Symbol;Acc:HGNC:6025	1.795156166	0.696345344	8.612242957	0.003339108	0.023563911
ENSOCUG00000008034				-1.45833394	-1.105528434	8.607743688	0.003347367	0.023615152
ENSOCUG00000016501	SEC61A1	Sec61 translocon alpha 1 subunit 	Source:HGNC Symbol;Acc:HGNC:18276	0.710124552	7.776399047	8.606249704	0.003350114	0.023627489
ENSOCUG00000000717	TOP2B	topoisomerase (DNA) II beta 	Source:HGNC Symbol;Acc:HGNC:11990	0.462098248	5.783479756	8.603990028	0.003354273	0.023649775
ENSOCUG00000006196	PFKFB4	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 "	Source:HGNC Symbol;Acc:HGNC:8875	-0.869617704	1.320567107	8.598835594	0.00336378	0.023709689
ENSOCUG00000015600	CDH7	cadherin 7 	Source:HGNC Symbol;Acc:HGNC:1766	2.77481816	-2.433374994	8.598297299	0.003364774	0.023709689
ENSOCUG00000009435	XKR5	XK related 5 	Source:HGNC Symbol;Acc:HGNC:20782	-1.062370068	0.361643391	8.596084789	0.003368865	0.023731447
ENSOCUG00000029505	MMGT1	membrane magnesium transporter 1 	Source:HGNC Symbol;Acc:HGNC:28100	0.595551615	4.059873719	8.593045228	0.003374492	0.023764017
ENSOCUG00000015134	ARMC8	armadillo repeat containing 8 	Source:HGNC Symbol;Acc:HGNC:24999	0.430655616	4.14139608	8.589537554	0.003380999	0.023802753
ENSOCUG00000022977				-3.90670973	-2.524556569	8.58721662	0.003385311	0.023822323
ENSOCUG00000001179	ARHGEF26	Rho guanine nucleotide exchange factor 26 	Source:HGNC Symbol;Acc:HGNC:24490	-0.561809284	5.805760308	8.586958042	0.003385791	0.023822323
ENSOCUG00000000630	BCL7A	BCL tumor suppressor 7A 	Source:HGNC Symbol;Acc:HGNC:1004	-0.608665785	2.857200114	8.581776757	0.003395439	0.023883104
ENSOCUG00000005439	CCNJL	cyclin J like 	Source:HGNC Symbol;Acc:HGNC:25876	-1.105834474	-0.124489298	8.575780796	0.003406638	0.023954761
ENSOCUG00000015064	YBX2	Y-box binding protein 2 	Source:HGNC Symbol;Acc:HGNC:17948	-1.795073203	-1.134429904	8.567431826	0.003422296	0.024057711
ENSOCUG00000009737	ARRDC4	arrestin domain containing 4 	Source:HGNC Symbol;Acc:HGNC:28087	1.000505946	2.684591611	8.565712128	0.00342553	0.024073296
ENSOCUG00000000568				-1.459784009	11.25258057	8.562688177	0.003431224	0.024106157
ENSOCUG00000010536	RALGAPB	Ral GTPase activating protein non-catalytic beta subunit 	Source:HGNC Symbol;Acc:HGNC:29221	0.507264393	4.797589575	8.556771108	0.003442394	0.024177457
ENSOCUG00000004905	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 	Source:HGNC Symbol;Acc:HGNC:20148	1.295135026	-0.861393275	8.554589646	0.003446522	0.024199266
ENSOCUG00000026930	RGL2	ral guanine nucleotide dissociation stimulator like 2 	Source:HGNC Symbol;Acc:HGNC:9769	-0.742509749	6.023092889	8.548008592	0.003459004	0.024279707
ENSOCUG00000010129	SLC46A3	solute carrier family 46 member 3 	Source:HGNC Symbol;Acc:HGNC:27501	-0.661720239	4.744204554	8.546022017	0.003462781	0.024299013
ENSOCUG00000014879	FEZ2	fasciculation and elongation protein zeta 2 	Source:HGNC Symbol;Acc:HGNC:3660	-0.427770002	4.436390364	8.545291797	0.003464171	0.024300515
ENSOCUG00000002139	PSMB9	proteasome subunit beta 9 	Source:HGNC Symbol;Acc:HGNC:9546	1.799234698	3.929078203	8.544830444	0.003465049	0.024300515
ENSOCUG00000000777				0.713206727	7.720202098	8.544113858	0.003466413	0.024300908
ENSOCUG00000002267	GSS	glutathione synthetase 	Source:HGNC Symbol;Acc:HGNC:4624	-0.508906353	5.209457259	8.543722659	0.003467158	0.024300908
ENSOCUG00000006541	ZFP62	ZFP62 zinc finger protein 	Source:HGNC Symbol;Acc:HGNC:23241	-0.688823988	3.715359388	8.542955876	0.003468619	0.02430395
ENSOCUG00000000001	ADH6	alcohol dehydrogenase 6 (class V) 	Source:HGNC Symbol;Acc:HGNC:255	-1.704436463	3.567863027	8.540894882	0.003472549	0.024324284
ENSOCUG00000028015				-0.820398626	7.170855916	8.540217248	0.003473842	0.024326142
ENSOCUG00000015385	SRBD1	S1 RNA binding domain 1 	Source:HGNC Symbol;Acc:HGNC:25521	-0.447036985	4.056186306	8.534744979	0.003484301	0.024392171
ENSOCUG00000000165	FOLR1	folate receptor 1 	Source:HGNC Symbol;Acc:HGNC:3791	-1.458936759	3.071476135	8.533383055	0.00348691	0.024403212
ENSOCUG00000009438	CLDN10	claudin 10 	Source:HGNC Symbol;Acc:HGNC:2033	-1.148162475	0.244441618	8.532751406	0.00348812	0.024404197
ENSOCUG00000015772	CHI3L2	chitinase 3 like 2 	Source:HGNC Symbol;Acc:HGNC:1933	1.823749513	0.859041907	8.532233603	0.003489112	0.024404197
ENSOCUG00000008625	SARS	seryl-tRNA synthetase 	Source:HGNC Symbol;Acc:HGNC:10537	-0.556654693	6.031816084	8.530032092	0.003493335	0.024426516
ENSOCUG00000016324	CIT	citron rho-interacting serine/threonine kinase 	Source:HGNC Symbol;Acc:HGNC:1985	-1.84691668	0.024924245	8.526760676	0.00349962	0.024463234
ENSOCUG00000002245	LRP12	LDL receptor related protein 12 	Source:HGNC Symbol;Acc:HGNC:31708	0.708696904	1.772484587	8.524519218	0.003503933	0.02448615
ENSOCUG00000005034				0.545239274	3.460314517	8.518737379	0.003515083	0.02454674
ENSOCUG00000023670	RAMP2	receptor activity modifying protein 2 	Source:HGNC Symbol;Acc:HGNC:9844	-0.696527085	4.652165723	8.518537219	0.003515469	0.02454674
ENSOCUG00000012271	TNFSF13B	tumor necrosis factor superfamily member 13b 	Source:HGNC Symbol;Acc:HGNC:11929	1.055465978	1.359261356	8.517572902	0.003517333	0.02454674
ENSOCUG00000016684	SLC25A15	solute carrier family 25 member 15 	Source:HGNC Symbol;Acc:HGNC:10985	-0.584217768	6.356713922	8.517431755	0.003517606	0.02454674
ENSOCUG00000015919		60S ribosomal protein L10  	Source:RefSeq peptide;Acc:NP_001164845	-0.734362852	9.709920934	8.517337011	0.003517789	0.02454674
ENSOCUG00000000228	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4 	Source:HGNC Symbol;Acc:HGNC:14885	1.242188598	0.171476708	8.516196684	0.003519994	0.024554887
ENSOCUG00000001419	CSAD	cysteine sulfinic acid decarboxylase 	Source:HGNC Symbol;Acc:HGNC:18966	-0.79238781	3.813459371	8.513071477	0.003526044	0.02458624
ENSOCUG00000004670				0.668518045	1.09145758	8.512802239	0.003526566	0.02458624
ENSOCUG00000021588				-4.681197727	-2.105943566	8.50994945	0.003532099	0.024617563
ENSOCUG00000021032				-3.780252293	-2.559968639	8.505807317	0.003540148	0.024666401
ENSOCUG00000002144	TMED8	transmembrane p24 trafficking protein family member 8 	Source:HGNC Symbol;Acc:HGNC:18633	0.69854108	1.461883731	8.501289498	0.003548949	0.024720444
ENSOCUG00000010049	MOSPD1	motile sperm domain containing 1 	Source:HGNC Symbol;Acc:HGNC:25235	-0.513245324	5.482731583	8.499896932	0.003551666	0.024732092
ENSOCUG00000014663	ATM	ATM serine/threonine kinase 	Source:HGNC Symbol;Acc:HGNC:795	0.593648347	3.318450583	8.498205106	0.00355497	0.024747819
ENSOCUG00000014100				0.601712113	4.611303109	8.497076203	0.003557176	0.024755897
ENSOCUG00000015940	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog 	Source:HGNC Symbol;Acc:HGNC:25187	-0.605493462	3.363653179	8.493993188	0.003563209	0.024784447
